,inaction,disengange,engange
0,-5.0,0.0,0.0
1,-6.666666666666667,0.0,0.0
2,-6.666666666666667,-2.0,0.0
3,-6.666666666666667,-2.0,0.0
4,-6.666666666666667,-2.0,-2.5
5,-6.666666666666667,-2.0,-2.6666666666666665
6,-6.666666666666667,-2.6666666666666665,-2.6666666666666665
7,-6.666666666666667,-2.6666666666666665,-2.6666666666666665
8,-6.666666666666667,-3.25,-2.6666666666666665
9,-6.666666666666667,-3.25,-2.6666666666666665
10,-6.666666666666667,-3.25,-2.75
11,-6.666666666666667,-3.25,-2.4
12,-6.666666666666667,-3.25,-2.5
13,-6.666666666666667,-3.25,-2.2857142857142856
14,-6.666666666666667,-3.4,-2.2857142857142856
15,-6.666666666666667,-3.4,-2.2857142857142856
16,-6.666666666666667,-3.4,-2.75
17,-6.666666666666667,-3.4,-2.888888888888889
18,-6.666666666666667,-3.6666666666666665,-2.888888888888889
19,-6.666666666666667,-3.6666666666666665,-2.888888888888889
20,-7.25,-3.6666666666666665,-2.888888888888889
21,-7.6,-3.6666666666666665,-2.888888888888889
22,-7.6,-3.4285714285714284,-2.888888888888889
23,-7.6,-3.4285714285714284,-2.888888888888889
24,-7.6,-3.25,-2.888888888888889
25,-7.6,-3.25,-2.888888888888889
26,-7.5,-3.25,-2.888888888888889
27,-7.428571428571429,-3.25,-2.888888888888889
28,-7.428571428571429,-3.111111111111111,-2.888888888888889
29,-7.428571428571429,-3.111111111111111,-2.888888888888889
30,-7.428571428571429,-3.111111111111111,-3.2
31,-7.428571428571429,-3.111111111111111,-3.272727272727273
32,-7.428571428571429,-3.1,-3.272727272727273
33,-7.428571428571429,-3.1,-3.272727272727273
34,-7.428571428571429,-3.1,-3.25
35,-7.428571428571429,-3.1,-3.076923076923077
36,-7.428571428571429,-3.0,-3.076923076923077
37,-7.428571428571429,-3.0,-3.076923076923077
38,-7.428571428571429,-3.0833333333333335,-3.076923076923077
39,-7.428571428571429,-3.0833333333333335,-3.076923076923077
40,-7.428571428571429,-3.1538461538461537,-3.076923076923077
41,-7.428571428571429,-3.1538461538461537,-3.076923076923077
42,-7.428571428571429,-3.1538461538461537,-3.2142857142857144
43,-7.428571428571429,-3.1538461538461537,-3.2
44,-7.428571428571429,-3.2857142857142856,-3.2
45,-7.428571428571429,-3.2857142857142856,-3.2
46,-7.428571428571429,-3.4,-3.2
47,-7.428571428571429,-3.4,-3.2
48,-7.428571428571429,-3.4,-3.25
49,-7.428571428571429,-3.4,-3.176470588235294
50,-7.428571428571429,-3.3125,-3.176470588235294
51,-7.428571428571429,-3.3125,-3.176470588235294
52,-7.625,-3.3125,-3.176470588235294
53,-7.777777777777778,-3.3125,-3.176470588235294
54,-7.777777777777778,-3.411764705882353,-3.176470588235294
55,-7.777777777777778,-3.411764705882353,-3.176470588235294
56,-7.777777777777778,-3.411764705882353,-3.2777777777777777
57,-7.777777777777778,-3.411764705882353,-3.263157894736842
58,-7.7,-3.411764705882353,-3.263157894736842
