,inaction,disengage,engage
0,-5.0,0.0,0.0
1,-6.666666666666667,0.0,0.0
2,-7.5,0.0,0.0
3,-7.5,-4.5,0.0
4,-7.5,-4.666666666666667,0.0
5,-7.5,-3.75,0.0
6,-7.5,-3.75,-4.5
7,-7.5,-3.75,-4.666666666666667
8,-7.5,-3.75,-4.25
9,-7.5,-4.8,-4.25
10,-7.5,-4.833333333333333,-4.25
11,-7.5,-4.285714285714286,-4.25
12,-7.5,-4.285714285714286,-5.4
13,-7.5,-4.285714285714286,-5.5
14,-7.5,-4.285714285714286,-5.285714285714286
15,-7.5,-4.625,-5.285714285714286
16,-7.5,-4.444444444444445,-5.285714285714286
17,-7.5,-4.444444444444445,-5.285714285714286
18,-7.4,-4.444444444444445,-5.285714285714286
19,-7.333333333333333,-4.444444444444445,-5.285714285714286
20,-7.285714285714286,-4.444444444444445,-5.285714285714286
21,-7.285714285714286,-4.444444444444445,-5.75
22,-7.285714285714286,-4.444444444444445,-5.666666666666667
23,-7.285714285714286,-4.444444444444445,-5.4
24,-7.285714285714286,-5.0,-5.4
25,-7.285714285714286,-5.090909090909091,-5.4
26,-7.285714285714286,-4.833333333333333,-5.4
27,-7.625,-4.833333333333333,-5.4
28,-7.888888888888889,-4.833333333333333,-5.4
29,-8.1,-4.833333333333333,-5.4
30,-8.1,-4.833333333333333,-5.7272727272727275
31,-8.1,-4.833333333333333,-5.666666666666667
32,-8.1,-4.833333333333333,-5.461538461538462
33,-8.1,-5.0,-5.461538461538462
34,-8.1,-4.857142857142857,-5.461538461538462
35,-8.1,-4.857142857142857,-5.461538461538462
36,-8.1,-5.0,-5.461538461538462
37,-8.1,-4.875,-5.461538461538462
38,-8.1,-4.875,-5.461538461538462
39,-8.0,-4.875,-5.461538461538462
40,-7.916666666666667,-4.875,-5.461538461538462
41,-7.846153846153846,-4.875,-5.461538461538462
42,-7.846153846153846,-4.875,-5.571428571428571
43,-7.846153846153846,-4.875,-5.4
44,-7.846153846153846,-4.875,-5.125
45,-7.846153846153846,-5.176470588235294,-5.125
46,-7.846153846153846,-5.222222222222222,-5.125
47,-7.846153846153846,-5.052631578947368,-5.125
48,-7.846153846153846,-5.052631578947368,-5.294117647058823
49,-7.846153846153846,-5.052631578947368,-5.222222222222222
50,-7.846153846153846,-5.052631578947368,-5.052631578947368
51,-7.846153846153846,-5.052631578947368,-5.15
52,-7.846153846153846,-5.052631578947368,-5.0476190476190474
53,-7.846153846153846,-5.052631578947368,-4.863636363636363
54,-7.846153846153846,-5.15,-4.863636363636363
55,-7.846153846153846,-5.0476190476190474,-4.863636363636363
56,-7.846153846153846,-5.0476190476190474,-4.863636363636363
57,-7.928571428571429,-5.0476190476190474,-4.863636363636363
58,-8.0,-5.0476190476190474,-4.863636363636363
59,-8.0625,-5.0476190476190474,-4.863636363636363
60,-8.0625,-5.2272727272727275,-4.863636363636363
61,-8.0625,-5.217391304347826,-4.863636363636363
