,inaction,disengage,engage
0,0.0,-0.25,0.0
1,0.0,-0.25,0.0
2,0.0,-0.25,0.0
3,0.0,-0.25,0.0
4,0.0,-0.25,0.0
5,0.0,-0.25,0.0
6,0.0,-0.25,0.0
7,0.0,-0.25,0.0
8,0.0,-0.25,0.0
9,-2.0,-0.25,0.0
10,-2.6666666666666665,-0.25,0.0
11,-3.0,-0.25,0.0
12,-3.2,-0.25,0.0
13,-3.3333333333333335,-0.25,0.0
14,-3.4285714285714284,-0.25,0.0
15,-3.5,-0.25,0.0
16,-3.5555555555555554,-0.25,0.0
17,-3.6,-0.25,0.0
18,-3.5454545454545454,-0.25,0.0
19,-3.5,-0.25,0.0
20,-3.4615384615384617,-0.25,0.0
21,-3.4285714285714284,-0.25,0.0
22,-3.4,-0.25,0.0
23,-3.375,-0.25,0.0
24,-3.3529411764705883,-0.25,0.0
25,-3.3333333333333335,-0.25,0.0
26,-3.3157894736842106,-0.25,0.0
27,-3.25,-0.25,0.0
28,-3.1904761904761907,-0.25,0.0
29,-3.1363636363636362,-0.25,0.0
30,-3.0869565217391304,-0.25,0.0
31,-3.0416666666666665,-0.25,0.0
32,-3.0,-0.25,0.0
33,-2.9615384615384617,-0.25,0.0
34,-2.925925925925926,-0.25,0.0
35,-2.892857142857143,-0.25,0.0
36,-2.892857142857143,-0.25,-1.0
37,-2.892857142857143,-0.25,-1.0
38,-2.892857142857143,-0.25,-1.0
39,-2.892857142857143,-0.25,-1.0
40,-2.892857142857143,-0.25,-1.0
41,-2.892857142857143,-0.25,-1.0
42,-2.892857142857143,-0.25,-1.0
43,-2.892857142857143,-0.25,-1.0
44,-2.892857142857143,-0.25,-1.0
45,-2.892857142857143,-0.6666666666666666,-1.0
46,-2.892857142857143,-0.75,-1.0
47,-2.892857142857143,-0.7,-1.0
48,-2.892857142857143,-0.7,-1.0
49,-2.892857142857143,-0.7,-1.0
50,-2.892857142857143,-0.7,-1.0
51,-2.892857142857143,-0.7,-1.0
52,-2.892857142857143,-0.7,-1.0
53,-2.892857142857143,-0.7,-1.0
54,-2.892857142857143,-1.0,-1.0
55,-2.892857142857143,-1.1428571428571428,-1.0
56,-2.892857142857143,-1.1875,-1.0
57,-2.892857142857143,-1.1666666666666667,-1.0
58,-2.892857142857143,-1.1,-1.0
59,-2.892857142857143,-1.1,-1.0
60,-2.892857142857143,-1.1,-1.0
61,-2.892857142857143,-1.1,-1.0
62,-2.892857142857143,-1.1,-1.0
63,-2.9655172413793105,-1.1,-1.0
64,-3.033333333333333,-1.1,-1.0
65,-3.096774193548387,-1.1,-1.0
66,-3.15625,-1.1,-1.0
67,-3.212121212121212,-1.1,-1.0
68,-3.264705882352941,-1.1,-1.0
69,-3.3142857142857145,-1.1,-1.0
70,-3.361111111111111,-1.1,-1.0
71,-3.4054054054054053,-1.1,-1.0
72,-3.4054054054054053,-1.4090909090909092,-1.0
73,-3.4054054054054053,-1.625,-1.0
74,-3.4054054054054053,-1.7692307692307692,-1.0
75,-3.4054054054054053,-1.8571428571428572,-1.0
76,-3.4054054054054053,-1.9,-1.0
77,-3.4054054054054053,-1.90625,-1.0
78,-3.4054054054054053,-1.8823529411764706,-1.0
79,-3.4054054054054053,-1.8333333333333333,-1.0
80,-3.4054054054054053,-1.763157894736842,-1.0
81,-3.4054054054054053,-1.763157894736842,-1.6666666666666667
82,-3.4054054054054053,-1.763157894736842,-2.0
83,-3.4054054054054053,-1.763157894736842,-2.0
84,-3.4054054054054053,-1.763157894736842,-2.0
85,-3.4054054054054053,-1.763157894736842,-2.0
86,-3.4054054054054053,-1.763157894736842,-2.0
