,inaction,disengage,engage
0,-3.5,0.0,0.0
1,-4.666666666666667,0.0,0.0
2,-5.25,0.0,0.0
3,-5.25,-4.0,0.0
4,-5.25,-3.6666666666666665,0.0
5,-5.25,-3.6666666666666665,0.0
6,-5.25,-3.6666666666666665,-3.5
7,-5.25,-3.6666666666666665,-3.3333333333333335
8,-5.25,-3.6666666666666665,-2.75
9,-5.25,-4.5,-2.75
10,-5.25,-4.0,-2.75
11,-5.25,-4.0,-2.75
12,-5.25,-4.0,-4.2
13,-5.25,-4.0,-4.5
14,-5.25,-4.0,-4.428571428571429
15,-5.25,-5.0,-4.428571428571429
16,-5.25,-5.0,-4.428571428571429
17,-5.25,-5.0,-4.428571428571429
18,-5.8,-5.0,-4.428571428571429
19,-6.166666666666667,-5.0,-4.428571428571429
20,-6.428571428571429,-5.0,-4.428571428571429
21,-6.428571428571429,-5.0,-4.75
22,-6.428571428571429,-5.0,-4.555555555555555
23,-6.428571428571429,-5.0,-4.2
24,-6.428571428571429,-5.5,-4.2
25,-6.428571428571429,-5.333333333333333,-4.2
26,-6.428571428571429,-5.333333333333333,-4.2
27,-6.428571428571429,-5.333333333333333,-4.545454545454546
28,-6.428571428571429,-5.333333333333333,-4.5
29,-6.428571428571429,-5.333333333333333,-4.3076923076923075
30,-6.875,-5.333333333333333,-4.3076923076923075
31,-7.222222222222222,-5.333333333333333,-4.3076923076923075
32,-7.5,-5.333333333333333,-4.3076923076923075
33,-7.5,-5.7,-4.3076923076923075
34,-7.5,-5.545454545454546,-4.3076923076923075
35,-7.5,-5.545454545454546,-4.3076923076923075
36,-7.5,-5.545454545454546,-4.5
37,-7.5,-5.545454545454546,-4.4
38,-7.5,-5.545454545454546,-4.1875
39,-7.636363636363637,-5.545454545454546,-4.1875
40,-7.75,-5.545454545454546,-4.1875
41,-7.846153846153846,-5.545454545454546,-4.1875
42,-7.846153846153846,-5.916666666666667,-4.1875
43,-7.846153846153846,-5.846153846153846,-4.1875
44,-7.846153846153846,-5.846153846153846,-4.1875
45,-7.846153846153846,-5.846153846153846,-4.411764705882353
46,-7.846153846153846,-5.846153846153846,-4.388888888888889
47,-7.846153846153846,-5.846153846153846,-4.2631578947368425
48,-7.846153846153846,-5.928571428571429,-4.2631578947368425
49,-7.846153846153846,-5.666666666666667,-4.2631578947368425
50,-7.846153846153846,-5.666666666666667,-4.2631578947368425
51,-7.846153846153846,-5.666666666666667,-4.5
52,-7.846153846153846,-5.666666666666667,-4.523809523809524
53,-7.846153846153846,-5.666666666666667,-4.454545454545454
54,-7.846153846153846,-5.75,-4.454545454545454
55,-7.846153846153846,-5.529411764705882,-4.454545454545454
56,-7.846153846153846,-5.529411764705882,-4.454545454545454
57,-7.846153846153846,-5.611111111111111,-4.454545454545454
58,-7.846153846153846,-5.421052631578948,-4.454545454545454
59,-7.846153846153846,-5.421052631578948,-4.454545454545454
60,-7.846153846153846,-5.421052631578948,-4.608695652173913
61,-7.846153846153846,-5.421052631578948,-4.583333333333333
62,-7.846153846153846,-5.421052631578948,-4.48
63,-8.0,-5.421052631578948,-4.48
