,inaction,disengage,engage
0,-4.5,0.0,0.0
1,-6.0,0.0,0.0
2,-6.75,0.0,0.0
3,-6.75,-4.0,0.0
4,-6.75,-3.6666666666666665,0.0
5,-6.75,-3.6666666666666665,0.0
6,-6.75,-5.0,0.0
7,-6.75,-4.8,0.0
8,-6.75,-4.8,0.0
9,-6.75,-4.8,-3.5
10,-6.75,-4.8,-3.3333333333333335
11,-6.75,-4.8,-2.75
12,-7.2,-4.8,-2.75
13,-7.5,-4.8,-2.75
14,-7.714285714285714,-4.8,-2.75
15,-7.714285714285714,-4.8,-3.6
16,-7.714285714285714,-4.8,-3.5
17,-7.714285714285714,-4.8,-3.142857142857143
18,-7.714285714285714,-4.8,-3.75
19,-7.714285714285714,-4.8,-3.7777777777777777
20,-7.714285714285714,-4.8,-3.6
21,-7.714285714285714,-5.166666666666667,-3.6
22,-7.714285714285714,-4.714285714285714,-3.6
23,-7.714285714285714,-4.714285714285714,-3.6
24,-7.714285714285714,-5.25,-3.6
25,-7.714285714285714,-5.111111111111111,-3.6
26,-7.714285714285714,-5.111111111111111,-3.6
27,-7.714285714285714,-5.111111111111111,-4.090909090909091
28,-7.714285714285714,-5.111111111111111,-4.166666666666667
29,-7.714285714285714,-5.111111111111111,-4.076923076923077
30,-7.714285714285714,-5.4,-4.076923076923077
31,-7.714285714285714,-5.181818181818182,-4.076923076923077
32,-7.714285714285714,-5.181818181818182,-4.076923076923077
33,-7.714285714285714,-5.181818181818182,-4.428571428571429
34,-7.714285714285714,-5.181818181818182,-4.466666666666667
35,-7.714285714285714,-5.181818181818182,-4.375
36,-7.625,-5.181818181818182,-4.375
37,-7.555555555555555,-5.181818181818182,-4.375
38,-7.5,-5.181818181818182,-4.375
39,-7.5,-5.416666666666667,-4.375
40,-7.5,-5.230769230769231,-4.375
41,-7.5,-5.230769230769231,-4.375
42,-7.5,-5.5,-4.375
43,-7.5,-5.4,-4.375
44,-7.5,-5.4,-4.375
45,-7.5,-5.4,-4.705882352941177
46,-7.5,-5.4,-4.777777777777778
47,-7.5,-5.4,-4.7368421052631575
48,-7.636363636363637,-5.4,-4.7368421052631575
49,-7.75,-5.4,-4.7368421052631575
50,-7.846153846153846,-5.4,-4.7368421052631575
51,-7.846153846153846,-5.6875,-4.7368421052631575
