,inaction,disengage,engage
0,-3.5,0.0,0.0
1,-4.666666666666667,0.0,0.0
2,-5.25,0.0,0.0
3,-5.25,-3.5,0.0
4,-5.25,-3.0,0.0
5,-5.25,-3.0,0.0
6,-5.25,-3.0,-3.5
7,-5.25,-3.0,-3.3333333333333335
8,-5.25,-3.0,-2.75
9,-5.8,-3.0,-2.75
10,-6.166666666666667,-3.0,-2.75
11,-6.428571428571429,-3.0,-2.75
12,-6.428571428571429,-4.5,-2.75
13,-6.428571428571429,-4.4,-2.75
14,-6.428571428571429,-4.4,-2.75
15,-6.428571428571429,-5.166666666666667,-2.75
16,-6.428571428571429,-5.0,-2.75
17,-6.428571428571429,-5.0,-2.75
18,-6.428571428571429,-5.0,-4.0
19,-6.428571428571429,-5.0,-4.166666666666667
20,-6.428571428571429,-5.0,-4.0
21,-6.428571428571429,-5.0,-4.625
22,-6.428571428571429,-5.0,-4.666666666666667
23,-6.428571428571429,-5.0,-4.5
24,-6.428571428571429,-5.625,-4.5
25,-6.428571428571429,-5.555555555555555,-4.5
26,-6.428571428571429,-5.555555555555555,-4.5
27,-6.428571428571429,-5.555555555555555,-4.909090909090909
28,-6.428571428571429,-5.555555555555555,-4.916666666666667
29,-6.428571428571429,-5.555555555555555,-4.769230769230769
30,-6.75,-5.555555555555555,-4.769230769230769
31,-7.0,-5.555555555555555,-4.769230769230769
32,-7.2,-5.555555555555555,-4.769230769230769
33,-7.2,-5.7,-4.769230769230769
34,-7.2,-5.363636363636363,-4.769230769230769
35,-7.2,-5.363636363636363,-4.769230769230769
36,-7.2,-5.5,-4.769230769230769
37,-7.2,-5.230769230769231,-4.769230769230769
38,-7.2,-5.230769230769231,-4.769230769230769
39,-7.2,-5.230769230769231,-4.928571428571429
40,-7.2,-5.230769230769231,-4.8
41,-7.2,-5.230769230769231,-4.5625
42,-7.2,-5.428571428571429,-4.5625
43,-7.2,-5.266666666666667,-4.5625
44,-7.2,-5.266666666666667,-4.5625
45,-7.454545454545454,-5.266666666666667,-4.5625
46,-7.666666666666667,-5.266666666666667,-4.5625
47,-7.846153846153846,-5.266666666666667,-4.5625
48,-7.846153846153846,-5.266666666666667,-4.823529411764706
49,-7.846153846153846,-5.266666666666667,-4.833333333333333
50,-7.846153846153846,-5.266666666666667,-4.7368421052631575
51,-7.846153846153846,-5.5,-4.7368421052631575
52,-7.846153846153846,-5.411764705882353,-4.7368421052631575
53,-7.846153846153846,-5.411764705882353,-4.7368421052631575
54,-7.846153846153846,-5.411764705882353,-4.9
55,-7.846153846153846,-5.411764705882353,-4.857142857142857
56,-7.846153846153846,-5.411764705882353,-4.7272727272727275
57,-7.846153846153846,-5.411764705882353,-4.956521739130435
58,-7.846153846153846,-5.411764705882353,-5.0
59,-7.846153846153846,-5.411764705882353,-4.96
60,-7.846153846153846,-5.611111111111111,-4.96
61,-7.846153846153846,-5.526315789473684,-4.96
62,-7.846153846153846,-5.526315789473684,-4.96
63,-7.857142857142857,-5.526315789473684,-4.96
64,-7.866666666666666,-5.526315789473684,-4.96
65,-7.875,-5.526315789473684,-4.96
