,inaction,disengage,engage
0,0.0,-4.25,0.0
1,0.0,-5.5,0.0
2,0.0,-6.0,0.0
3,0.0,-6.2,0.0
4,0.0,-6.25,0.0
5,0.0,-6.214285714285714,0.0
6,0.0,-6.125,0.0
7,0.0,-6.0,0.0
8,0.0,-5.85,0.0
9,-4.0,-5.85,0.0
10,-5.333333333333333,-5.85,0.0
11,-6.0,-5.85,0.0
12,-6.4,-5.85,0.0
13,-6.666666666666667,-5.85,0.0
14,-6.857142857142857,-5.85,0.0
15,-7.0,-5.85,0.0
16,-7.111111111111111,-5.85,0.0
17,-7.2,-5.85,0.0
18,-7.181818181818182,-5.85,0.0
19,-7.166666666666667,-5.85,0.0
20,-7.153846153846154,-5.85,0.0
21,-7.142857142857143,-5.85,0.0
22,-7.133333333333334,-5.85,0.0
23,-7.125,-5.85,0.0
24,-7.117647058823529,-5.85,0.0
25,-7.111111111111111,-5.85,0.0
26,-7.105263157894737,-5.85,0.0
27,-7.105263157894737,-5.909090909090909,0.0
28,-7.105263157894737,-5.916666666666667,0.0
29,-7.105263157894737,-5.884615384615385,0.0
30,-7.105263157894737,-5.821428571428571,0.0
31,-7.105263157894737,-5.733333333333333,0.0
32,-7.105263157894737,-5.625,0.0
33,-7.105263157894737,-5.5,0.0
34,-7.105263157894737,-5.361111111111111,0.0
35,-7.105263157894737,-5.2105263157894735,0.0
36,-7.2,-5.2105263157894735,0.0
37,-7.285714285714286,-5.2105263157894735,0.0
38,-7.363636363636363,-5.2105263157894735,0.0
39,-7.434782608695652,-5.2105263157894735,0.0
40,-7.5,-5.2105263157894735,0.0
41,-7.56,-5.2105263157894735,0.0
42,-7.615384615384615,-5.2105263157894735,0.0
43,-7.666666666666667,-5.2105263157894735,0.0
44,-7.714285714285714,-5.2105263157894735,0.0
45,-7.714285714285714,-5.2105263157894735,-4.5
46,-7.714285714285714,-5.2105263157894735,-6.0
47,-7.714285714285714,-5.2105263157894735,-6.75
48,-7.714285714285714,-5.2105263157894735,-7.2
49,-7.714285714285714,-5.2105263157894735,-7.5
50,-7.714285714285714,-5.2105263157894735,-7.714285714285714
51,-7.714285714285714,-5.2105263157894735,-7.875
52,-7.714285714285714,-5.2105263157894735,-8.0
53,-7.714285714285714,-5.2105263157894735,-7.8
54,-7.714285714285714,-5.2105263157894735,-7.7272727272727275
55,-7.714285714285714,-5.2105263157894735,-7.666666666666667
56,-7.714285714285714,-5.2105263157894735,-7.615384615384615
57,-7.714285714285714,-5.2105263157894735,-7.571428571428571
58,-7.714285714285714,-5.2105263157894735,-7.533333333333333
59,-7.714285714285714,-5.2105263157894735,-7.5
60,-7.714285714285714,-5.2105263157894735,-7.294117647058823
61,-7.714285714285714,-5.2105263157894735,-7.111111111111111
62,-7.714285714285714,-5.2105263157894735,-6.947368421052632
63,-7.714285714285714,-5.375,-6.947368421052632
64,-7.714285714285714,-5.5,-6.947368421052632
65,-7.714285714285714,-5.590909090909091,-6.947368421052632
66,-7.714285714285714,-5.6521739130434785,-6.947368421052632
67,-7.714285714285714,-5.6875,-6.947368421052632
68,-7.714285714285714,-5.7,-6.947368421052632
69,-7.714285714285714,-5.6923076923076925,-6.947368421052632
70,-7.714285714285714,-5.666666666666667,-6.947368421052632
