,inaction,disengange,engange
0,-2.5,0.0,0.0
1,-3.3333333333333335,0.0,0.0
2,-3.3333333333333335,-1.5,0.0
3,-3.3333333333333335,-2.0,0.0
4,-3.3333333333333335,-2.0,0.0
5,-3.3333333333333335,-2.0,0.0
6,-3.3333333333333335,-2.0,0.0
7,-3.3333333333333335,-2.0,0.0
8,-3.3333333333333335,-2.0,-0.5
9,-3.3333333333333335,-2.0,-0.5
10,-3.3333333333333335,-2.0,-1.3333333333333333
11,-3.3333333333333335,-2.0,-1.25
12,-3.3333333333333335,-2.0,-1.6
13,-3.3333333333333335,-2.0,-1.5
14,-3.3333333333333335,-2.25,-1.5
15,-3.3333333333333335,-2.4,-1.5
16,-3.3333333333333335,-2.4,-1.4285714285714286
17,-3.3333333333333335,-2.4,-1.4285714285714286
18,-3.3333333333333335,-2.4,-1.375
19,-3.3333333333333335,-2.4,-1.375
20,-3.25,-2.4,-1.375
21,-3.2,-2.4,-1.375
22,-3.2,-2.4,-1.5555555555555556
23,-3.2,-2.4,-1.5
24,-3.2,-3.1666666666666665,-1.5
25,-3.2,-3.7142857142857144,-1.5
26,-3.8333333333333335,-3.7142857142857144,-1.5
27,-4.285714285714286,-3.7142857142857144,-1.5
28,-4.285714285714286,-3.7142857142857144,-1.6363636363636365
29,-4.285714285714286,-3.7142857142857144,-1.5833333333333333
30,-4.285714285714286,-3.7142857142857144,-1.5384615384615385
31,-4.285714285714286,-3.7142857142857144,-1.5384615384615385
32,-4.285714285714286,-3.7142857142857144,-1.7142857142857142
33,-4.285714285714286,-3.7142857142857144,-1.7333333333333334
34,-4.285714285714286,-3.7142857142857144,-1.8125
35,-4.285714285714286,-3.7142857142857144,-1.7647058823529411
36,-4.285714285714286,-4.125,-1.7647058823529411
37,-4.285714285714286,-4.444444444444445,-1.7647058823529411
38,-4.285714285714286,-4.444444444444445,-1.7647058823529411
39,-4.285714285714286,-4.444444444444445,-1.7647058823529411
40,-4.285714285714286,-4.444444444444445,-1.7647058823529411
41,-4.285714285714286,-4.444444444444445,-1.7647058823529411
42,-4.285714285714286,-4.444444444444445,-1.7647058823529411
43,-4.285714285714286,-4.444444444444445,-1.7647058823529411
44,-4.285714285714286,-4.444444444444445,-1.7222222222222223
45,-4.285714285714286,-4.444444444444445,-1.7222222222222223
46,-4.375,-4.444444444444445,-1.7222222222222223
47,-4.444444444444445,-4.444444444444445,-1.7222222222222223
48,-4.444444444444445,-4.444444444444445,-1.8421052631578947
49,-4.444444444444445,-4.444444444444445,-1.85
50,-4.444444444444445,-4.444444444444445,-1.9047619047619047
51,-4.444444444444445,-4.444444444444445,-1.8636363636363635
52,-4.3,-4.444444444444445,-1.8636363636363635
53,-4.181818181818182,-4.444444444444445,-1.8636363636363635
54,-4.181818181818182,-4.5,-1.8636363636363635
55,-4.181818181818182,-4.545454545454546,-1.8636363636363635
56,-4.181818181818182,-4.545454545454546,-1.8636363636363635
57,-4.181818181818182,-4.545454545454546,-1.8636363636363635
58,-4.416666666666667,-4.545454545454546,-1.8636363636363635
59,-4.615384615384615,-4.545454545454546,-1.8636363636363635
60,-4.615384615384615,-4.545454545454546,-1.9130434782608696
61,-4.615384615384615,-4.545454545454546,-1.875
62,-4.615384615384615,-4.545454545454546,-1.84
63,-4.615384615384615,-4.545454545454546,-1.84
64,-4.615384615384615,-4.545454545454546,-1.8846153846153846
65,-4.615384615384615,-4.545454545454546,-1.8518518518518519
66,-4.615384615384615,-4.545454545454546,-1.8518518518518519
67,-4.615384615384615,-4.545454545454546,-1.8518518518518519
68,-4.615384615384615,-4.545454545454546,-1.8214285714285714
69,-4.615384615384615,-4.545454545454546,-1.8214285714285714
70,-4.615384615384615,-4.75,-1.8214285714285714
71,-4.615384615384615,-4.923076923076923,-1.8214285714285714
72,-4.615384615384615,-4.923076923076923,-1.8620689655172413
73,-4.615384615384615,-4.923076923076923,-1.8333333333333333
74,-4.615384615384615,-4.923076923076923,-1.8709677419354838
75,-4.615384615384615,-4.923076923076923,-1.84375
76,-4.615384615384615,-4.923076923076923,-1.9090909090909092
77,-4.615384615384615,-4.923076923076923,-1.911764705882353
78,-4.5,-4.923076923076923,-1.911764705882353
79,-4.4,-4.923076923076923,-1.911764705882353
80,-4.4,-4.923076923076923,-1.911764705882353
81,-4.4,-4.923076923076923,-1.911764705882353
82,-4.4,-4.923076923076923,-1.9428571428571428
83,-4.4,-4.923076923076923,-1.9166666666666667
84,-4.4,-4.928571428571429,-1.9166666666666667
85,-4.4,-4.933333333333334,-1.9166666666666667
86,-4.5625,-4.933333333333334,-1.9166666666666667
87,-4.705882352941177,-4.933333333333334,-1.9166666666666667
88,-4.705882352941177,-4.933333333333334,-1.8918918918918919
89,-4.705882352941177,-4.933333333333334,-1.8918918918918919
90,-4.705882352941177,-4.933333333333334,-1.9473684210526316
91,-4.705882352941177,-4.933333333333334,-1.9487179487179487
92,-4.705882352941177,-5.125,-1.9487179487179487
93,-4.705882352941177,-5.294117647058823,-1.9487179487179487
94,-4.705882352941177,-5.294117647058823,-1.975
95,-4.705882352941177,-5.294117647058823,-1.951219512195122
96,-4.705882352941177,-5.294117647058823,-1.9285714285714286
97,-4.705882352941177,-5.294117647058823,-1.9285714285714286
98,-4.705882352941177,-5.294117647058823,-1.9069767441860466
99,-4.705882352941177,-5.294117647058823,-1.9069767441860466
100,-4.833333333333333,-5.294117647058823,-1.9069767441860466
101,-4.947368421052632,-5.294117647058823,-1.9069767441860466
102,-4.947368421052632,-5.294117647058823,-1.8863636363636365
103,-4.947368421052632,-5.294117647058823,-1.8863636363636365
104,-4.947368421052632,-5.294117647058823,-1.9111111111111112
105,-4.947368421052632,-5.294117647058823,-1.891304347826087
106,-4.947368421052632,-5.294117647058823,-1.872340425531915
107,-4.947368421052632,-5.294117647058823,-1.872340425531915
108,-4.947368421052632,-5.294117647058823,-1.8958333333333333
109,-4.947368421052632,-5.294117647058823,-1.8775510204081634
110,-4.947368421052632,-5.294117647058823,-1.9
111,-4.947368421052632,-5.294117647058823,-1.8823529411764706
112,-4.947368421052632,-5.277777777777778,-1.8823529411764706
113,-4.947368421052632,-5.2631578947368425,-1.8823529411764706
114,-4.947368421052632,-5.2631578947368425,-1.9230769230769231
115,-4.947368421052632,-5.2631578947368425,-1.9245283018867925
116,-5.05,-5.2631578947368425,-1.9245283018867925
117,-5.142857142857143,-5.2631578947368425,-1.9245283018867925
118,-5.142857142857143,-5.2631578947368425,-1.9444444444444444
119,-5.142857142857143,-5.2631578947368425,-1.9272727272727272
120,-5.142857142857143,-5.4,-1.9272727272727272
121,-5.142857142857143,-5.523809523809524,-1.9272727272727272
122,-5.142857142857143,-5.523809523809524,-1.9464285714285714
123,-5.142857142857143,-5.523809523809524,-1.9298245614035088
124,-5.142857142857143,-5.523809523809524,-1.9137931034482758
125,-5.142857142857143,-5.523809523809524,-1.9137931034482758
126,-5.142857142857143,-5.523809523809524,-1.9491525423728813
127,-5.142857142857143,-5.523809523809524,-1.95
128,-5.2727272727272725,-5.523809523809524,-1.95
129,-5.391304347826087,-5.523809523809524,-1.95
130,-5.391304347826087,-5.523809523809524,-1.95
131,-5.391304347826087,-5.523809523809524,-1.95
132,-5.391304347826087,-5.523809523809524,-1.9836065573770492
133,-5.391304347826087,-5.523809523809524,-1.9838709677419355
134,-5.391304347826087,-5.5,-1.9838709677419355
135,-5.391304347826087,-5.478260869565218,-1.9838709677419355
136,-5.391304347826087,-5.478260869565218,-2.0
137,-5.391304347826087,-5.478260869565218,-1.984375
138,-5.391304347826087,-5.478260869565218,-2.0153846153846153
139,-5.391304347826087,-5.478260869565218,-2.015151515151515
140,-5.375,-5.478260869565218,-2.015151515151515
141,-5.36,-5.478260869565218,-2.015151515151515
142,-5.36,-5.458333333333333,-2.015151515151515
143,-5.36,-5.44,-2.015151515151515
144,-5.36,-5.44,-2.029850746268657
145,-5.36,-5.44,-2.014705882352941
146,-5.36,-5.44,-2.0434782608695654
147,-5.36,-5.44,-2.0428571428571427
148,-5.423076923076923,-5.44,-2.0428571428571427
149,-5.481481481481482,-5.44,-2.0428571428571427
150,-5.481481481481482,-5.5,-2.0428571428571427
151,-5.481481481481482,-5.555555555555555,-2.0428571428571427
152,-5.481481481481482,-5.555555555555555,-2.0704225352112675
153,-5.481481481481482,-5.555555555555555,-2.0694444444444446
154,-5.481481481481482,-5.555555555555555,-2.095890410958904
155,-5.481481481481482,-5.555555555555555,-2.0945945945945947
156,-5.571428571428571,-5.555555555555555,-2.0945945945945947
157,-5.655172413793103,-5.555555555555555,-2.0945945945945947
158,-5.655172413793103,-5.642857142857143,-2.0945945945945947
