,inaction,disengange,engange
711,162.0,316.0,234.0
712,162.0,317.0,234.0
713,162.0,318.0,234.0
714,162.0,319.0,234.0
715,162.0,320.0,234.0
716,162.0,321.0,234.0
717,162.0,322.0,234.0
718,162.0,323.0,234.0
719,162.0,324.0,234.0
720,162.0,325.0,234.0
721,162.0,326.0,234.0
722,162.0,327.0,234.0
723,162.0,328.0,234.0
724,162.0,329.0,234.0
725,162.0,330.0,234.0
726,163.0,330.0,234.0
727,164.0,330.0,234.0
728,164.0,330.0,235.0
729,164.0,330.0,236.0
730,164.0,331.0,236.0
731,164.0,332.0,236.0
732,164.0,332.0,237.0
733,164.0,332.0,238.0
734,164.0,333.0,238.0
735,164.0,334.0,238.0
736,165.0,334.0,238.0
737,166.0,334.0,238.0
738,166.0,335.0,238.0
739,166.0,336.0,238.0
740,166.0,337.0,238.0
741,166.0,338.0,238.0
742,166.0,338.0,239.0
743,166.0,338.0,240.0
744,166.0,338.0,241.0
745,166.0,338.0,242.0
746,166.0,339.0,242.0
747,166.0,340.0,242.0
748,167.0,340.0,242.0
749,168.0,340.0,242.0
750,168.0,341.0,242.0
751,168.0,342.0,242.0
752,168.0,342.0,243.0
753,168.0,342.0,244.0
754,168.0,342.0,245.0
755,168.0,342.0,246.0
756,169.0,342.0,246.0
757,170.0,342.0,246.0
758,170.0,343.0,246.0
759,170.0,344.0,246.0
760,170.0,344.0,247.0
761,170.0,344.0,248.0
762,170.0,344.0,249.0
763,170.0,344.0,250.0
764,170.0,345.0,250.0
765,170.0,346.0,250.0
766,170.0,347.0,250.0
767,170.0,348.0,250.0
768,170.0,348.0,251.0
769,170.0,348.0,252.0
770,171.0,348.0,252.0
771,172.0,348.0,252.0
772,172.0,349.0,252.0
773,172.0,350.0,252.0
774,172.0,351.0,252.0
775,172.0,352.0,252.0
776,172.0,352.0,253.0
777,172.0,352.0,254.0
778,172.0,352.0,255.0
779,172.0,352.0,256.0
780,172.0,353.0,256.0
781,172.0,354.0,256.0
782,172.0,355.0,256.0
783,172.0,356.0,256.0
784,172.0,356.0,257.0
785,172.0,356.0,258.0
786,173.0,356.0,258.0
787,174.0,356.0,258.0
788,174.0,356.0,259.0
789,174.0,356.0,260.0
790,174.0,357.0,260.0
791,174.0,358.0,260.0
792,174.0,358.0,261.0
793,174.0,358.0,262.0
794,174.0,359.0,262.0
795,174.0,360.0,262.0
796,174.0,360.0,263.0
797,174.0,360.0,264.0
798,175.0,360.0,264.0
799,176.0,360.0,264.0
800,176.0,361.0,264.0
801,176.0,362.0,264.0
802,176.0,363.0,264.0
803,176.0,364.0,264.0
804,176.0,364.0,265.0
805,176.0,364.0,266.0
806,176.0,365.0,266.0
807,176.0,366.0,266.0
808,176.0,366.0,267.0
809,176.0,366.0,268.0
810,177.0,366.0,268.0
811,178.0,366.0,268.0
812,178.0,367.0,268.0
813,178.0,368.0,268.0
814,179.0,368.0,268.0
815,180.0,368.0,268.0
816,180.0,369.0,268.0
817,180.0,370.0,268.0
818,180.0,370.0,269.0
819,180.0,370.0,270.0
820,181.0,370.0,270.0
821,182.0,370.0,270.0
822,182.0,370.0,271.0
823,182.0,370.0,272.0
824,182.0,371.0,272.0
825,182.0,372.0,272.0
826,182.0,372.0,273.0
827,182.0,372.0,274.0
828,182.0,372.0,275.0
829,182.0,372.0,276.0
830,182.0,373.0,276.0
831,182.0,374.0,276.0
832,183.0,374.0,276.0
833,184.0,374.0,276.0
834,185.0,374.0,276.0
835,186.0,374.0,276.0
836,187.0,374.0,276.0
837,188.0,374.0,276.0
838,188.0,375.0,276.0
839,188.0,376.0,276.0
840,188.0,377.0,276.0
841,188.0,378.0,276.0
842,188.0,378.0,277.0
843,188.0,378.0,278.0
844,188.0,378.0,279.0
845,188.0,378.0,280.0
846,188.0,379.0,280.0
