,inaction,disengange,engange
0,-2.5,0.0,0.0
1,-3.3333333333333335,0.0,0.0
2,-3.3333333333333335,0.0,0.0
3,-3.3333333333333335,0.0,0.0
4,-3.3333333333333335,0.0,0.0
5,-3.3333333333333335,0.0,0.0
6,-3.3333333333333335,0.0,0.0
7,-3.3333333333333335,0.0,0.0
8,-3.3333333333333335,0.0,0.0
9,-3.3333333333333335,0.0,0.0
10,-3.3333333333333335,-1.0,0.0
11,-3.3333333333333335,-1.0,0.0
12,-3.3333333333333335,-1.0,-3.5
13,-3.3333333333333335,-1.0,-4.0
14,-3.3333333333333335,-1.0,-4.0
15,-3.3333333333333335,-1.0,-4.0
16,-3.3333333333333335,-1.0,-4.0
17,-3.3333333333333335,-1.0,-4.0
18,-3.3333333333333335,-1.0,-4.0
19,-3.3333333333333335,-1.0,-4.0
20,-3.3333333333333335,-1.0,-4.0
21,-3.3333333333333335,-1.0,-4.0
22,-3.3333333333333335,-1.3333333333333333,-4.0
23,-3.3333333333333335,-1.3333333333333333,-4.0
24,-3.3333333333333335,-1.5,-4.0
25,-3.3333333333333335,-1.5,-4.0
26,-4.25,-1.5,-4.0
27,-4.8,-1.5,-4.0
28,-4.8,-1.6,-4.0
29,-4.8,-1.6,-4.0
30,-4.8,-1.6,-4.0
31,-4.8,-1.6,-4.0
32,-4.8,-1.8333333333333333,-4.0
33,-4.8,-1.8333333333333333,-4.0
34,-4.8,-1.8333333333333333,-4.75
35,-4.8,-1.8333333333333333,-4.8
36,-4.8,-1.8571428571428572,-4.8
37,-4.8,-1.8571428571428572,-4.8
38,-4.8,-1.8571428571428572,-4.8
39,-4.8,-1.8571428571428572,-4.8
40,-4.8,-1.8571428571428572,-4.8
41,-4.8,-1.8571428571428572,-4.8
42,-4.8,-1.8571428571428572,-4.8
43,-4.8,-1.8571428571428572,-4.8
44,-4.8,-1.8571428571428572,-4.8
45,-4.8,-1.8571428571428572,-4.8
46,-4.8,-1.8571428571428572,-4.8
47,-4.8,-1.8571428571428572,-4.8
48,-4.8,-2.0,-4.8
49,-4.8,-2.0,-4.8
50,-4.8,-2.0,-4.8
51,-4.8,-2.0,-4.8
52,-4.8,-2.0,-4.8
53,-4.8,-2.0,-4.8
54,-4.8,-2.0,-4.8
55,-4.8,-2.0,-4.8
56,-4.8,-2.0,-4.8
57,-4.8,-2.0,-4.8
58,-5.166666666666667,-2.0,-4.8
59,-5.428571428571429,-2.0,-4.8
60,-5.428571428571429,-2.0,-5.166666666666667
61,-5.428571428571429,-2.0,-5.142857142857143
62,-5.428571428571429,-2.0,-5.142857142857143
63,-5.428571428571429,-2.0,-5.142857142857143
64,-5.428571428571429,-2.0,-5.142857142857143
65,-5.428571428571429,-2.0,-5.142857142857143
66,-5.428571428571429,-2.0,-5.142857142857143
67,-5.428571428571429,-2.0,-5.142857142857143
68,-5.428571428571429,-2.0,-5.142857142857143
69,-5.428571428571429,-2.0,-5.142857142857143
70,-5.428571428571429,-2.0,-5.142857142857143
71,-5.428571428571429,-2.0,-5.142857142857143
72,-5.428571428571429,-2.0,-5.142857142857143
73,-5.428571428571429,-2.0,-5.142857142857143
74,-5.428571428571429,-2.0,-5.142857142857143
75,-5.428571428571429,-2.0,-5.142857142857143
76,-5.428571428571429,-2.0714285714285716,-5.142857142857143
77,-5.428571428571429,-2.0714285714285716,-5.142857142857143
78,-5.428571428571429,-2.0714285714285716,-5.142857142857143
79,-5.428571428571429,-2.0714285714285716,-5.142857142857143
80,-5.428571428571429,-2.0714285714285716,-5.142857142857143
81,-5.428571428571429,-2.0714285714285716,-5.142857142857143
82,-5.428571428571429,-2.066666666666667,-5.142857142857143
83,-5.428571428571429,-2.066666666666667,-5.142857142857143
84,-5.428571428571429,-2.066666666666667,-5.142857142857143
85,-5.428571428571429,-2.066666666666667,-5.142857142857143
86,-5.428571428571429,-2.0625,-5.142857142857143
87,-5.428571428571429,-2.0625,-5.142857142857143
88,-5.428571428571429,-2.0625,-5.142857142857143
89,-5.428571428571429,-2.0625,-5.142857142857143
90,-5.428571428571429,-2.1176470588235294,-5.142857142857143
91,-5.428571428571429,-2.1176470588235294,-5.142857142857143
92,-5.428571428571429,-2.1666666666666665,-5.142857142857143
93,-5.428571428571429,-2.1666666666666665,-5.142857142857143
94,-5.428571428571429,-2.1666666666666665,-5.375
95,-5.428571428571429,-2.1666666666666665,-5.333333333333333
96,-5.428571428571429,-2.1666666666666665,-5.333333333333333
97,-5.428571428571429,-2.1666666666666665,-5.333333333333333
98,-5.428571428571429,-2.1666666666666665,-5.333333333333333
99,-5.428571428571429,-2.1666666666666665,-5.333333333333333
100,-5.428571428571429,-2.1578947368421053,-5.333333333333333
101,-5.428571428571429,-2.1578947368421053,-5.333333333333333
102,-5.375,-2.1578947368421053,-5.333333333333333
103,-5.333333333333333,-2.1578947368421053,-5.333333333333333
104,-5.333333333333333,-2.15,-5.333333333333333
105,-5.333333333333333,-2.15,-5.333333333333333
106,-5.333333333333333,-2.15,-5.333333333333333
107,-5.333333333333333,-2.15,-5.333333333333333
108,-5.333333333333333,-2.142857142857143,-5.333333333333333
109,-5.333333333333333,-2.142857142857143,-5.333333333333333
110,-5.333333333333333,-2.1363636363636362,-5.333333333333333
111,-5.333333333333333,-2.1363636363636362,-5.333333333333333
112,-5.333333333333333,-2.1363636363636362,-5.333333333333333
113,-5.333333333333333,-2.1363636363636362,-5.333333333333333
114,-5.333333333333333,-2.1739130434782608,-5.333333333333333
115,-5.333333333333333,-2.1739130434782608,-5.333333333333333
116,-5.333333333333333,-2.1739130434782608,-5.5
117,-5.333333333333333,-2.1739130434782608,-5.454545454545454
118,-5.5,-2.1739130434782608,-5.454545454545454
119,-5.636363636363637,-2.1739130434782608,-5.454545454545454
120,-5.636363636363637,-2.2083333333333335,-5.454545454545454
121,-5.636363636363637,-2.2083333333333335,-5.454545454545454
122,-5.636363636363637,-2.2,-5.454545454545454
123,-5.636363636363637,-2.2,-5.454545454545454
124,-5.636363636363637,-2.2,-5.454545454545454
125,-5.636363636363637,-2.2,-5.454545454545454
126,-5.636363636363637,-2.2,-5.666666666666667
127,-5.636363636363637,-2.2,-5.6923076923076925
128,-5.636363636363637,-2.230769230769231,-5.6923076923076925
129,-5.636363636363637,-2.230769230769231,-5.6923076923076925
130,-5.636363636363637,-2.230769230769231,-5.6923076923076925
131,-5.636363636363637,-2.230769230769231,-5.6923076923076925
132,-5.636363636363637,-2.259259259259259,-5.6923076923076925
133,-5.636363636363637,-2.259259259259259,-5.6923076923076925
134,-5.636363636363637,-2.259259259259259,-5.6923076923076925
135,-5.636363636363637,-2.259259259259259,-5.6923076923076925
136,-5.636363636363637,-2.25,-5.6923076923076925
137,-5.636363636363637,-2.25,-5.6923076923076925
138,-5.636363636363637,-2.2758620689655173,-5.6923076923076925
139,-5.636363636363637,-2.2758620689655173,-5.6923076923076925
140,-5.583333333333333,-2.2758620689655173,-5.6923076923076925
141,-5.538461538461538,-2.2758620689655173,-5.6923076923076925
142,-5.538461538461538,-2.2758620689655173,-5.6923076923076925
143,-5.538461538461538,-2.2758620689655173,-5.6923076923076925
144,-5.538461538461538,-2.2666666666666666,-5.6923076923076925
145,-5.538461538461538,-2.2666666666666666,-5.6923076923076925
146,-5.538461538461538,-2.2903225806451615,-5.6923076923076925
147,-5.538461538461538,-2.2903225806451615,-5.6923076923076925
148,-5.538461538461538,-2.28125,-5.6923076923076925
149,-5.538461538461538,-2.28125,-5.6923076923076925
150,-5.538461538461538,-2.272727272727273,-5.6923076923076925
151,-5.538461538461538,-2.272727272727273,-5.6923076923076925
152,-5.538461538461538,-2.2941176470588234,-5.6923076923076925
153,-5.538461538461538,-2.2941176470588234,-5.6923076923076925
154,-5.714285714285714,-2.2941176470588234,-5.6923076923076925
155,-5.866666666666666,-2.2941176470588234,-5.6923076923076925
156,-5.866666666666666,-2.2941176470588234,-5.857142857142857
157,-5.866666666666666,-2.2941176470588234,-5.866666666666666
158,-5.866666666666666,-2.3142857142857145,-5.866666666666666
159,-5.866666666666666,-2.3142857142857145,-5.866666666666666
160,-5.866666666666666,-2.3055555555555554,-5.866666666666666
161,-5.866666666666666,-2.3055555555555554,-5.866666666666666
162,-5.866666666666666,-2.3055555555555554,-5.866666666666666
163,-5.866666666666666,-2.3055555555555554,-5.866666666666666
164,-5.866666666666666,-2.2972972972972974,-5.866666666666666
165,-5.866666666666666,-2.2972972972972974,-5.866666666666666
166,-5.866666666666666,-2.3157894736842106,-5.866666666666666
167,-5.866666666666666,-2.3157894736842106,-5.866666666666666
168,-5.866666666666666,-2.3076923076923075,-5.866666666666666
169,-5.866666666666666,-2.3076923076923075,-5.866666666666666
