,inaction,disengage,engage
0,-5.0,0.0,0.0
1,-6.666666666666667,0.0,0.0
2,-7.5,0.0,0.0
3,-7.5,-4.5,0.0
4,-7.5,-4.333333333333333,0.0
5,-7.5,-4.333333333333333,0.0
6,-7.5,-4.333333333333333,-4.5
7,-7.5,-4.333333333333333,-4.0
8,-7.5,-4.333333333333333,-3.25
9,-7.5,-5.5,-3.25
10,-7.5,-5.2,-3.25
11,-7.5,-5.2,-3.25
12,-7.5,-5.2,-4.6
13,-7.5,-5.2,-4.5
14,-7.5,-5.2,-4.142857142857143
15,-7.5,-5.5,-4.142857142857143
16,-7.5,-5.0,-4.142857142857143
17,-7.5,-5.0,-4.142857142857143
18,-7.5,-5.0,-4.5
19,-7.5,-5.0,-4.111111111111111
20,-7.5,-5.0,-4.111111111111111
21,-7.8,-5.0,-4.111111111111111
22,-8.0,-5.0,-4.111111111111111
23,-8.142857142857142,-5.0,-4.111111111111111
24,-8.142857142857142,-5.625,-4.111111111111111
25,-8.142857142857142,-5.555555555555555,-4.111111111111111
26,-8.142857142857142,-5.555555555555555,-4.111111111111111
27,-8.142857142857142,-5.555555555555555,-4.7
28,-8.142857142857142,-5.555555555555555,-4.636363636363637
29,-8.142857142857142,-5.555555555555555,-4.416666666666667
30,-8.142857142857142,-5.9,-4.416666666666667
31,-8.142857142857142,-5.7272727272727275,-4.416666666666667
32,-8.142857142857142,-5.7272727272727275,-4.416666666666667
33,-8.142857142857142,-5.7272727272727275,-4.615384615384615
34,-8.142857142857142,-5.7272727272727275,-4.357142857142857
35,-8.142857142857142,-5.7272727272727275,-4.357142857142857
36,-8.0,-5.7272727272727275,-4.357142857142857
37,-7.888888888888889,-5.7272727272727275,-4.357142857142857
38,-7.8,-5.7272727272727275,-4.357142857142857
39,-7.7272727272727275,-5.7272727272727275,-4.357142857142857
40,-7.666666666666667,-5.7272727272727275,-4.357142857142857
41,-7.615384615384615,-5.7272727272727275,-4.357142857142857
42,-7.615384615384615,-5.7272727272727275,-4.533333333333333
43,-7.615384615384615,-5.7272727272727275,-4.3125
44,-7.615384615384615,-5.7272727272727275,-4.3125
45,-7.615384615384615,-6.083333333333333,-4.3125
46,-7.615384615384615,-6.0,-4.3125
47,-7.615384615384615,-6.0,-4.3125
48,-7.615384615384615,-6.0,-4.529411764705882
49,-7.615384615384615,-6.0,-4.388888888888889
50,-7.615384615384615,-6.0,-4.388888888888889
51,-7.615384615384615,-6.0,-4.526315789473684
52,-7.615384615384615,-6.0,-4.35
53,-7.615384615384615,-6.0,-4.35
54,-7.615384615384615,-6.071428571428571,-4.35
55,-7.615384615384615,-5.8,-4.35
56,-7.615384615384615,-5.8,-4.35
57,-7.615384615384615,-5.8,-4.571428571428571
58,-7.615384615384615,-5.8,-4.5
59,-7.615384615384615,-5.8,-4.3478260869565215
60,-7.615384615384615,-6.0,-4.3478260869565215
61,-7.615384615384615,-5.882352941176471,-4.3478260869565215
