,inaction,disengange,engange
700,72.0,234.0,395.0
701,72.0,234.0,396.0
702,72.0,234.0,397.0
703,72.0,234.0,398.0
704,72.0,235.0,398.0
705,72.0,236.0,398.0
706,73.0,236.0,398.0
707,74.0,236.0,398.0
708,74.0,236.0,399.0
709,74.0,236.0,400.0
710,74.0,236.0,401.0
711,74.0,236.0,402.0
712,74.0,236.0,403.0
713,74.0,236.0,404.0
714,74.0,237.0,404.0
715,74.0,238.0,404.0
716,74.0,238.0,405.0
717,74.0,238.0,406.0
718,74.0,239.0,406.0
719,74.0,240.0,406.0
720,74.0,240.0,407.0
721,74.0,240.0,408.0
722,74.0,240.0,409.0
723,74.0,240.0,410.0
724,75.0,240.0,410.0
725,76.0,240.0,410.0
726,76.0,241.0,410.0
727,76.0,242.0,410.0
728,76.0,242.0,411.0
729,76.0,242.0,412.0
730,76.0,243.0,412.0
731,76.0,244.0,412.0
732,76.0,244.0,413.0
733,76.0,244.0,414.0
734,76.0,244.0,415.0
735,76.0,244.0,416.0
736,76.0,244.0,417.0
737,76.0,244.0,418.0
738,76.0,245.0,418.0
739,76.0,246.0,418.0
740,76.0,247.0,418.0
741,76.0,248.0,418.0
742,76.0,249.0,418.0
743,76.0,250.0,418.0
744,76.0,251.0,418.0
745,76.0,252.0,418.0
746,76.0,252.0,419.0
747,76.0,252.0,420.0
748,76.0,253.0,420.0
749,76.0,254.0,420.0
750,77.0,254.0,420.0
751,78.0,254.0,420.0
752,78.0,254.0,421.0
753,78.0,254.0,422.0
754,78.0,254.0,423.0
755,78.0,254.0,424.0
756,78.0,255.0,424.0
757,78.0,256.0,424.0
758,78.0,256.0,425.0
759,78.0,256.0,426.0
760,79.0,256.0,426.0
761,80.0,256.0,426.0
762,80.0,256.0,427.0
763,80.0,256.0,428.0
764,80.0,256.0,429.0
765,80.0,256.0,430.0
766,80.0,257.0,430.0
767,80.0,258.0,430.0
768,80.0,258.0,431.0
769,80.0,258.0,432.0
770,80.0,258.0,433.0
771,80.0,258.0,434.0
772,80.0,258.0,435.0
773,80.0,258.0,436.0
774,80.0,258.0,437.0
775,80.0,258.0,438.0
776,80.0,258.0,439.0
777,80.0,258.0,440.0
778,80.0,259.0,440.0
779,80.0,260.0,440.0
780,80.0,260.0,441.0
781,80.0,260.0,442.0
782,80.0,260.0,443.0
783,80.0,260.0,444.0
784,80.0,260.0,445.0
785,80.0,260.0,446.0
786,80.0,261.0,446.0
787,80.0,262.0,446.0
788,80.0,263.0,446.0
789,80.0,264.0,446.0
790,80.0,264.0,447.0
791,80.0,264.0,448.0
792,80.0,264.0,449.0
793,80.0,264.0,450.0
794,80.0,264.0,451.0
795,80.0,264.0,452.0
796,80.0,264.0,453.0
797,80.0,264.0,454.0
798,81.0,264.0,454.0
799,82.0,264.0,454.0
800,82.0,264.0,455.0
801,82.0,264.0,456.0
802,82.0,265.0,456.0
803,82.0,266.0,456.0
804,82.0,267.0,456.0
805,82.0,268.0,456.0
806,82.0,268.0,457.0
807,82.0,268.0,458.0
808,82.0,269.0,458.0
809,82.0,270.0,458.0
810,82.0,270.0,459.0
811,82.0,270.0,460.0
812,82.0,270.0,461.0
813,82.0,270.0,462.0
814,83.0,270.0,462.0
815,84.0,270.0,462.0
816,84.0,270.0,463.0
817,84.0,270.0,464.0
818,84.0,271.0,464.0
819,84.0,272.0,464.0
820,84.0,272.0,465.0
821,84.0,272.0,466.0
822,84.0,272.0,467.0
823,84.0,272.0,468.0
824,84.0,272.0,469.0
825,84.0,272.0,470.0
826,84.0,272.0,471.0
827,84.0,272.0,472.0
828,84.0,272.0,473.0
829,84.0,272.0,474.0
830,84.0,272.0,475.0
831,84.0,272.0,476.0
832,84.0,273.0,476.0
833,84.0,274.0,476.0
