,inaction,disengage,engage
0,0.0,0.0,0.0
1,-0.47,-0.04,0.0
2,-1.74,-0.65,-0.55
3,-3.56,-1.82,-1.76
4,-6.01,-3.78,-4.26
5,-8.59,-5.89,-6.89
6,-10.97,-9.23,-10.03
7,-14.05,-11.65,-13.22
8,-16.35,-13.91,-15.39
9,-20.84,-18.49,-19.92
10,-22.81,-19.69,-23.0
