,inaction,disengage,engage
0,-5.0,0.0,0.0
1,-6.666666666666667,0.0,0.0
2,-7.5,0.0,0.0
3,-7.5,-4.5,0.0
4,-7.5,-4.333333333333333,0.0
5,-7.5,-4.333333333333333,0.0
6,-7.5,-4.333333333333333,-4.5
7,-7.5,-4.333333333333333,-4.666666666666667
8,-7.5,-4.333333333333333,-4.0
9,-7.5,-5.5,-4.0
10,-7.5,-5.2,-4.0
11,-7.5,-5.2,-4.0
12,-7.5,-5.2,-5.2
13,-7.5,-5.2,-5.333333333333333
14,-7.5,-5.2,-5.0
15,-7.5,-5.5,-5.0
16,-7.5,-5.0,-5.0
17,-7.5,-5.0,-5.0
18,-7.4,-5.0,-5.0
19,-7.333333333333333,-5.0,-5.0
20,-7.285714285714286,-5.0,-5.0
21,-7.285714285714286,-5.5,-5.0
22,-7.285714285714286,-5.333333333333333,-5.0
23,-7.285714285714286,-5.333333333333333,-5.0
24,-7.285714285714286,-5.333333333333333,-5.625
25,-7.285714285714286,-5.333333333333333,-5.666666666666667
26,-7.285714285714286,-5.333333333333333,-5.4
27,-7.285714285714286,-5.8,-5.4
28,-7.285714285714286,-5.7272727272727275,-5.4
29,-7.285714285714286,-5.7272727272727275,-5.4
30,-7.5,-5.7272727272727275,-5.4
31,-7.666666666666667,-5.7272727272727275,-5.4
32,-7.8,-5.7272727272727275,-5.4
33,-7.8,-5.7272727272727275,-5.545454545454546
34,-7.8,-5.7272727272727275,-5.333333333333333
35,-7.8,-5.7272727272727275,-5.333333333333333
36,-7.8,-5.833333333333333,-5.333333333333333
37,-7.8,-5.538461538461538,-5.333333333333333
38,-7.8,-5.538461538461538,-5.333333333333333
39,-7.7272727272727275,-5.538461538461538,-5.333333333333333
40,-7.666666666666667,-5.538461538461538,-5.333333333333333
41,-7.615384615384615,-5.538461538461538,-5.333333333333333
42,-7.615384615384615,-5.538461538461538,-5.461538461538462
43,-7.615384615384615,-5.538461538461538,-5.285714285714286
44,-7.615384615384615,-5.538461538461538,-5.285714285714286
45,-7.615384615384615,-5.857142857142857,-5.285714285714286
46,-7.615384615384615,-5.8,-5.285714285714286
47,-7.615384615384615,-5.8,-5.285714285714286
48,-7.615384615384615,-5.8,-5.466666666666667
49,-7.615384615384615,-5.8,-5.375
50,-7.615384615384615,-5.8,-5.117647058823529
51,-7.615384615384615,-5.8,-5.222222222222222
52,-7.615384615384615,-5.8,-5.105263157894737
53,-7.615384615384615,-5.8,-5.105263157894737
54,-7.615384615384615,-5.875,-5.105263157894737
55,-7.615384615384615,-5.647058823529412,-5.105263157894737
56,-7.615384615384615,-5.647058823529412,-5.105263157894737
57,-7.615384615384615,-5.833333333333333,-5.105263157894737
58,-7.615384615384615,-5.7368421052631575,-5.105263157894737
59,-7.615384615384615,-5.7368421052631575,-5.105263157894737
60,-7.615384615384615,-5.7368421052631575,-5.3
61,-7.615384615384615,-5.7368421052631575,-5.285714285714286
62,-7.615384615384615,-5.7368421052631575,-5.136363636363637
